sag mean, total,0.20537624000000002,0.11771335499999999,0.06457078499999999,0.04829702,0.009020789999999999,0.003926635,0.013902750000000002
sag mean, schedulable,0.20537624000000002,0.11771335499999999,0.06457078499999999,0.04829702,0.009020789999999999,0.003926635,0.013902750000000002
sag mean, unschedulable,0.20537624000000002,0.11771335499999999,0.06457078499999999,0.04829702,0.009020789999999999,0.003926635,0.013902750000000002
sag stdev, total,0.049811868412582165,0.08586034413394215,0.07211492605687657,0.06859403258374303,0.025719916442825005,0.008461836386492887,0.01731213146488612
sag stdev, schedulable,0.049811868412582165,0.08586034413394215,0.07211492605687657,0.06859403258374303,0.025719916442825005,0.008461836386492887,0.01731213146488612
sag stdev, unschedulable,0.049811868412582165,0.08586034413394215,0.07211492605687657,0.06859403258374303,0.025719916442825005,0.008461836386492887,0.01731213146488612
sag-por-base mean, total,0.13167125000000002,0.222270585,0.11305330999999999,0.13948856499999998,0.025041985000000003,0.005559524999999999,0.016187629999999998
sag-por-base mean, schedulable,0.13167125000000002,0.222270585,0.11305330999999999,0.13948856499999998,0.025041985000000003,0.005559524999999999,0.016187629999999998
sag-por-base mean, unschedulable,0.13167125000000002,0.222270585,0.11305330999999999,0.13948856499999998,0.025041985000000003,0.005559524999999999,0.016187629999999998
sag-por-base stdev, total,0.2632621179718751,0.3037879444176197,0.22851680767996893,0.2226996589925449,0.1302714347711914,0.01619420805131807,0.020344928137820985
sag-por-base stdev, schedulable,0.2632621179718751,0.3037879444176197,0.22851680767996893,0.2226996589925449,0.1302714347711914,0.01619420805131807,0.020344928137820985
sag-por-base stdev, unschedulable,0.2632621179718751,0.3037879444176197,0.22851680767996893,0.2226996589925449,0.1302714347711914,0.01619420805131807,0.020344928137820985
