sag mean, total,36.57518202999999,7.24789936,3.7550248849999996,47.89782434500001,0.5422937700000001,0.10994448999999999,0.04394985999999999
sag mean, schedulable,36.57518202999999,7.24789936,3.7550248849999996,47.89782434500001,0.5422937700000001,0.10994448999999999,0.04394985999999999
sag mean, unschedulable,36.57518202999999,7.24789936,3.7550248849999996,47.89782434500001,0.5422937700000001,0.10994448999999999,0.04394985999999999
sag stdev, total,211.55307183822205,53.64959920709269,29.007389686718998,660.8616229232869,3.564002168523844,0.5966959821757726,0.15714050948237504
sag stdev, schedulable,211.55307183822205,53.64959920709269,29.007389686718998,660.8616229232869,3.564002168523844,0.5966959821757726,0.15714050948237504
sag stdev, unschedulable,211.55307183822205,53.64959920709269,29.007389686718998,660.8616229232869,3.564002168523844,0.5966959821757726,0.15714050948237504
sag-por mean, total,0.24623527,0.4862635900000001,0.085526065,0.14412687500000002,0.09394676,0.057411884999999996,0.03405565
sag-por mean, schedulable,0.24623527,0.4862635900000001,0.085526065,0.14412687500000002,0.09394676,0.057411884999999996,0.03405565
sag-por mean, unschedulable,0.24623527,0.4862635900000001,0.085526065,0.14412687500000002,0.09394676,0.057411884999999996,0.03405565
sag-por stdev, total,0.8663898224214647,2.796061647284772,0.1445666300012585,0.4576369154515612,0.2908106830770362,0.19781146389552798,0.06663427913369739
sag-por stdev, schedulable,0.8663898224214647,2.796061647284772,0.1445666300012585,0.4576369154515612,0.2908106830770362,0.19781146389552798,0.06663427913369739
sag-por stdev, unschedulable,0.8663898224214647,2.796061647284772,0.1445666300012585,0.4576369154515612,0.2908106830770362,0.19781146389552798,0.06663427913369739
