Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 6, 9, 6, 9
0, 1, 16, 19, 6, 9
0, 10, 106, 109, 6, 9
0, 100, 0, 9223372036854775807, 0, 9223372036854774807
0, 101, 0, 9223372036854775807, 0, 9223372036854774797
0, 102, 0, 9223372036854775807, 0, 9223372036854774787
0, 103, 0, 9223372036854775807, 0, 9223372036854774777
0, 104, 0, 9223372036854775807, 0, 9223372036854774767
0, 105, 0, 9223372036854775807, 0, 9223372036854774757
0, 106, 0, 9223372036854775807, 0, 9223372036854774747
0, 107, 0, 9223372036854775807, 0, 9223372036854774737
0, 108, 0, 9223372036854775807, 0, 9223372036854774727
0, 109, 0, 9223372036854775807, 0, 9223372036854774717
0, 11, 116, 119, 6, 9
0, 110, 0, 9223372036854775807, 0, 9223372036854774707
0, 111, 0, 9223372036854775807, 0, 9223372036854774697
0, 112, 0, 9223372036854775807, 0, 9223372036854774687
0, 113, 0, 9223372036854775807, 0, 9223372036854774677
0, 114, 0, 9223372036854775807, 0, 9223372036854774667
0, 115, 0, 9223372036854775807, 0, 9223372036854774657
0, 116, 0, 9223372036854775807, 0, 9223372036854774647
0, 117, 0, 9223372036854775807, 0, 9223372036854774637
0, 118, 0, 9223372036854775807, 0, 9223372036854774627
0, 119, 0, 9223372036854775807, 0, 9223372036854774617
0, 12, 126, 129, 6, 9
0, 120, 0, 9223372036854775807, 0, 9223372036854774607
0, 121, 0, 9223372036854775807, 0, 9223372036854774597
0, 122, 0, 9223372036854775807, 0, 9223372036854774587
0, 123, 0, 9223372036854775807, 0, 9223372036854774577
0, 124, 0, 9223372036854775807, 0, 9223372036854774567
0, 125, 0, 9223372036854775807, 0, 9223372036854774557
0, 126, 0, 9223372036854775807, 0, 9223372036854774547
0, 127, 0, 9223372036854775807, 0, 9223372036854774537
0, 128, 0, 9223372036854775807, 0, 9223372036854774527
0, 129, 0, 9223372036854775807, 0, 9223372036854774517
0, 13, 136, 139, 6, 9
