Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 4, 6, 4, 6
0, 1, 19, 21, 4, 6
0, 10, 154, 156, 4, 6
0, 11, 169, 171, 4, 6
0, 12, 184, 186, 4, 6
0, 13, 199, 201, 4, 6
0, 14, 214, 216, 4, 6
0, 15, 229, 231, 4, 6
0, 16, 244, 246, 4, 6
0, 17, 259, 261, 4, 6
0, 18, 274, 276, 4, 6
0, 19, 289, 291, 4, 6
0, 2, 34, 36, 4, 6
0, 3, 49, 51, 4, 6
0, 4, 64, 66, 4, 6
0, 5, 79, 81, 4, 6
0, 6, 94, 96, 4, 6
0, 7, 109, 111, 4, 6
0, 8, 124, 126, 4, 6
0, 9, 139, 141, 4, 6
1, 0, 2, 3, 2, 3
1, 1, 17, 18, 2, 3
1, 10, 152, 153, 2, 3
1, 11, 167, 168, 2, 3
1, 12, 182, 183, 2, 3
1, 13, 197, 198, 2, 3
1, 14, 212, 213, 2, 3
1, 15, 227, 228, 2, 3
1, 16, 242, 243, 2, 3
1, 17, 257, 258, 2, 3
1, 18, 272, 273, 2, 3
1, 19, 287, 288, 2, 3
1, 2, 32, 33, 2, 3
1, 3, 47, 48, 2, 3
1, 4, 62, 63, 2, 3
1, 5, 77, 78, 2, 3
1, 6, 92, 93, 2, 3
1, 7, 107, 108, 2, 3
1, 8, 122, 123, 2, 3
1, 9, 137, 138, 2, 3
2, 0, 1, 1, 1, 1
2, 1, 16, 16, 1, 1
2, 10, 151, 151, 1, 1
2, 11, 166, 168, 1, 3
2, 12, 181, 181, 1, 1
2, 13, 196, 196, 1, 1
2, 14, 211, 211, 1, 1
2, 15, 226, 226, 1, 1
2, 16, 241, 241, 1, 1
2, 17, 256, 256, 1, 1
2, 18, 271, 271, 1, 1
2, 19, 286, 288, 1, 3
2, 2, 31, 31, 1, 1
2, 3, 46, 46, 1, 1
2, 4, 61, 61, 1, 1
2, 5, 76, 76, 1, 1
2, 6, 91, 91, 1, 1
2, 7, 106, 108, 1, 3
2, 8, 121, 121, 1, 1
2, 9, 136, 136, 1, 1
3, 0, 1, 2, 1, 2
3, 1, 21, 22, 1, 2
3, 10, 201, 202, 1, 2
3, 11, 221, 222, 1, 2
3, 12, 241, 244, 1, 4
3, 13, 261, 262, 1, 2
3, 14, 281, 282, 1, 2
3, 2, 41, 42, 1, 2
3, 3, 62, 62, 2, 2
3, 4, 81, 82, 1, 2
3, 5, 101, 102, 1, 2
3, 6, 121, 122, 1, 2
3, 7, 141, 142, 1, 2
3, 8, 161, 162, 1, 2
3, 9, 182, 182, 2, 2
4, 0, 4, 8, 4, 8
4, 1, 24, 27, 4, 7
4, 10, 204, 207, 4, 7
4, 11, 224, 227, 4, 7
4, 12, 244, 250, 4, 10
4, 13, 264, 267, 4, 7
4, 14, 284, 287, 4, 7
4, 2, 44, 47, 4, 7
4, 3, 65, 68, 5, 8
4, 4, 84, 87, 4, 7
4, 5, 104, 107, 4, 7
4, 6, 124, 128, 4, 8
4, 7, 144, 147, 4, 7
4, 8, 164, 167, 4, 7
4, 9, 186, 188, 6, 8
5, 0, 11, 21, 11, 21
5, 1, 36, 44, 11, 19
5, 10, 261, 269, 11, 19
5, 11, 286, 294, 11, 19
5, 2, 61, 69, 11, 19
5, 3, 86, 94, 11, 19
5, 4, 111, 119, 11, 19
5, 5, 136, 144, 11, 19
5, 6, 161, 169, 11, 19
5, 7, 186, 194, 11, 19
5, 8, 211, 219, 11, 19
5, 9, 236, 244, 11, 19
6, 0, 6, 15, 6, 15
6, 1, 37, 40, 7, 10
6, 2, 68, 72, 8, 12
6, 3, 96, 102, 6, 12
6, 4, 126, 132, 6, 12
6, 5, 156, 162, 6, 12
6, 6, 188, 192, 8, 12
6, 7, 217, 220, 7, 10
6, 8, 246, 253, 6, 13
6, 9, 276, 280, 6, 10
7, 0, 6, 15, 6, 15
7, 1, 38, 42, 8, 12
7, 2, 68, 75, 8, 15
7, 3, 96, 102, 6, 12
7, 4, 126, 132, 6, 12
7, 5, 156, 162, 6, 12
7, 6, 190, 195, 10, 15
7, 7, 217, 222, 7, 12
7, 8, 246, 253, 6, 13
7, 9, 276, 280, 6, 10
