file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures,#total jobs in POR
jobsets/jobset-taskset-0.csv,1,2051,453,452,1,0.003246,13.695312,0,4,337,0,1936
jobsets/jobset-taskset-1.csv,1,12211,5138,7514,70,0.248778,13.566406,0,4,3921,593,17202
jobsets/jobset-taskset-10.csv,1,71107,19111,19110,1,0.258208,52.164062,0,4,18222,0,70219
jobsets/jobset-taskset-100.csv,1,92777,27629,29773,187,4.484485,63.968750,0,4,25691,417,97782
jobsets/jobset-taskset-101.csv,1,23239,5349,5348,1,0.076823,18.738281,0,4,4161,0,22052
jobsets/jobset-taskset-102.csv,1,9596,2066,2074,5,0.018209,13.589844,0,4,1842,3,9429
jobsets/jobset-taskset-103.csv,1,449,117,116,1,0.000911,13.613281,0,4,108,0,441
jobsets/jobset-taskset-104.csv,0,6007,296,424,24,0.006907,13.523438,0,4,236,35,1317
jobsets/jobset-taskset-105.csv,0,21548,793,2866,228,0.344562,17.617188,0,4,251,481,1970
jobsets/jobset-taskset-106.csv,1,3233,976,975,1,0.006391,13.710938,0,4,793,0,3051
jobsets/jobset-taskset-107.csv,1,8543,3314,3571,38,0.054439,13.695312,0,4,2326,42,9468
jobsets/jobset-taskset-108.csv,1,2161,454,453,1,0.003657,13.699219,0,4,438,0,2146
jobsets/jobset-taskset-109.csv,1,1409,419,418,1,0.003174,13.703125,0,4,266,0,1257
jobsets/jobset-taskset-11.csv,1,3848,872,871,1,0.006422,13.703125,0,4,668,0,3645
jobsets/jobset-taskset-110.csv,1,683,198,197,1,0.001452,13.707031,0,4,138,0,624
jobsets/jobset-taskset-111.csv,0,28321,10006,10192,45,0.851937,22.058594,0,4,7144,39,23085
jobsets/jobset-taskset-112.csv,1,37771,14549,14871,51,3.384256,28.296875,0,4,10048,60,35241
jobsets/jobset-taskset-113.csv,1,19237,6595,6594,1,0.325043,16.121094,0,4,4512,0,17155
jobsets/jobset-taskset-114.csv,1,22400,5402,5401,1,0.062071,17.988281,0,4,4822,0,21821
jobsets/jobset-taskset-115.csv,1,243,1043,3303,250,0.009995,13.707031,0,4,492,546,2311
jobsets/jobset-taskset-116.csv,1,2675,708,707,1,0.004488,13.714844,0,4,707,0,2675
jobsets/jobset-taskset-117.csv,1,999,2770,6865,210,0.045603,13.707031,0,4,1719,948,10144
jobsets/jobset-taskset-118.csv,1,695,172,171,1,0.001619,13.707031,0,4,163,0,687
jobsets/jobset-taskset-119.csv,1,717,249,248,1,0.001552,13.710938,0,4,156,0,625
jobsets/jobset-taskset-12.csv,1,1231,281,280,1,0.002082,13.707031,0,4,272,0,1223
jobsets/jobset-taskset-120.csv,1,4705,1485,1872,90,0.026062,13.710938,0,4,1044,109,5631
jobsets/jobset-taskset-121.csv,1,57439,24408,34592,212,12.590628,44.039062,0,4,15857,3157,63043
jobsets/jobset-taskset-122.csv,1,76,692,1909,203,0.005386,13.710938,0,4,359,332,1890
jobsets/jobset-taskset-123.csv,1,41919,11697,11712,11,1.861544,31.648438,0,4,8865,3,39190
jobsets/jobset-taskset-124.csv,1,16791,7925,11470,105,0.415462,15.730469,0,4,6305,1018,25067
jobsets/jobset-taskset-125.csv,0,917,633,2395,210,0.011697,13.710938,0,4,8,378,64
jobsets/jobset-taskset-126.csv,1,12473,3720,3762,27,0.038004,13.710938,0,4,2973,7,12039
jobsets/jobset-taskset-127.csv,1,1082,206,205,1,0.002121,13.710938,0,4,178,0,1055
jobsets/jobset-taskset-128.csv,1,12091,3594,3611,6,0.040986,13.710938,0,4,2890,4,11533
jobsets/jobset-taskset-129.csv,1,2941,1352,1808,49,0.017436,13.714844,0,4,1090,90,4876
jobsets/jobset-taskset-13.csv,1,32293,10904,10903,1,1.004297,25.437500,0,4,8413,0,29803
jobsets/jobset-taskset-130.csv,1,1856,459,458,1,0.003757,13.718750,0,4,368,0,1766
jobsets/jobset-taskset-131.csv,1,56097,19497,20094,39,0.910625,42.554688,0,4,15280,92,57523
jobsets/jobset-taskset-132.csv,1,16823,6813,6832,11,0.223146,14.554688,0,4,4117,4,14308
jobsets/jobset-taskset-133.csv,1,1103,342,341,1,0.002631,13.718750,0,4,288,0,1050
jobsets/jobset-taskset-134.csv,1,47354,16851,16940,18,4.948504,33.593750,0,4,11176,18,42243
jobsets/jobset-taskset-135.csv,1,49569,19154,19153,1,5.993228,35.371094,0,4,14566,0,44982
jobsets/jobset-taskset-136.csv,1,1919,522,521,1,0.003297,13.722656,0,4,477,0,1875
jobsets/jobset-taskset-137.csv,1,93856,38182,38181,1,20.044332,64.027344,0,4,22936,0,78611
jobsets/jobset-taskset-138.csv,1,5765,1949,1997,21,0.018157,13.722656,0,4,1656,10,5665
jobsets/jobset-taskset-139.csv,1,15179,3925,3924,1,0.044815,13.750000,0,4,3246,0,14501
jobsets/jobset-taskset-14.csv,1,6758,1747,1746,1,0.013468,13.722656,0,4,1569,0,6581
jobsets/jobset-taskset-140.csv,1,1772,533,532,1,0.004649,13.664062,0,4,335,0,1575
jobsets/jobset-taskset-141.csv,1,5689,6604,14955,214,0.343476,13.722656,0,4,3336,1852,21696
jobsets/jobset-taskset-142.csv,1,7183,1714,1713,1,0.012780,13.707031,0,4,1507,0,6977
jobsets/jobset-taskset-143.csv,0,76682,601,1806,210,2.724465,54.707031,0,4,82,263,690
jobsets/jobset-taskset-144.csv,1,1019,239,238,1,0.001616,13.707031,0,4,238,0,1019
jobsets/jobset-taskset-145.csv,1,1919,4664,10863,185,0.083056,13.710938,0,4,3075,1488,14706
jobsets/jobset-taskset-146.csv,1,2861,863,862,1,0.005358,13.710938,0,4,810,0,2809
jobsets/jobset-taskset-147.csv,1,1863,530,529,1,0.003313,13.664062,0,4,429,0,1763
jobsets/jobset-taskset-148.csv,1,33577,11605,11604,1,0.750436,26.164062,0,4,8888,0,30861
jobsets/jobset-taskset-149.csv,1,876,263,262,1,0.002094,13.710938,0,4,198,0,812
jobsets/jobset-taskset-15.csv,1,86759,21894,21893,1,0.435377,61.292969,0,4,19881,0,84747
jobsets/jobset-taskset-150.csv,0,85270,20326,26067,113,10.657327,62.910156,0,4,14488,1457,70037
jobsets/jobset-taskset-151.csv,1,1616,437,436,1,0.002992,13.707031,0,4,386,0,1566
jobsets/jobset-taskset-152.csv,1,47933,14723,14722,1,0.225234,34.296875,0,4,13158,0,46369
jobsets/jobset-taskset-153.csv,1,3916,1408,1407,1,0.011968,13.710938,0,4,899,0,3408
jobsets/jobset-taskset-154.csv,0,2859,613,2312,210,0.032822,13.699219,0,4,1,367,8
jobsets/jobset-taskset-155.csv,0,55963,736,2082,214,2.623308,41.000000,0,4,379,346,2903
jobsets/jobset-taskset-156.csv,1,881,252,251,1,0.001617,13.664062,0,4,231,0,861
jobsets/jobset-taskset-157.csv,1,515,394,723,86,0.005534,13.699219,0,4,334,51,2296
jobsets/jobset-taskset-158.csv,1,19564,8262,8261,1,0.438524,16.164062,0,4,4997,0,16300
jobsets/jobset-taskset-159.csv,1,79843,32160,32461,53,17.123581,57.695312,0,4,19538,49,69509
jobsets/jobset-taskset-16.csv,1,30759,9079,9125,17,0.140347,24.304688,0,4,8118,6,30300
jobsets/jobset-taskset-160.csv,1,6038,6603,14085,208,0.287457,13.710938,0,4,4837,1656,24976
jobsets/jobset-taskset-161.csv,1,4897,1953,2557,109,0.030996,13.722656,0,4,1830,90,7391
jobsets/jobset-taskset-162.csv,1,208,735,1952,203,0.006317,13.710938,0,4,388,340,2050
jobsets/jobset-taskset-163.csv,1,17739,5876,5875,1,0.290187,15.003906,0,4,3847,0,15711
jobsets/jobset-taskset-164.csv,1,589,138,137,1,0.001109,13.527344,0,4,137,0,589
jobsets/jobset-taskset-165.csv,1,28381,8183,8182,1,0.102173,22.687500,0,4,7501,0,27700
jobsets/jobset-taskset-166.csv,1,11233,3379,3378,1,0.025704,13.710938,0,4,3234,0,11089
jobsets/jobset-taskset-167.csv,1,2796,829,828,1,0.005330,13.707031,0,4,669,0,2637
jobsets/jobset-taskset-168.csv,1,3837,896,895,1,0.006049,13.722656,0,4,839,0,3781
jobsets/jobset-taskset-169.csv,1,75203,36998,58908,183,17.246408,58.089844,0,4,27524,5629,118458
jobsets/jobset-taskset-17.csv,1,10409,8551,17759,217,0.601142,13.710938,0,4,5392,2192,25802
jobsets/jobset-taskset-170.csv,1,6585,1804,1803,1,0.013989,13.714844,0,4,1503,0,6285
jobsets/jobset-taskset-171.csv,1,5013,2003,2112,30,0.030328,13.710938,0,4,1168,15,5071
jobsets/jobset-taskset-172.csv,1,1685,421,420,1,0.002669,13.710938,0,4,408,0,1673
jobsets/jobset-taskset-173.csv,1,64506,22975,23278,15,7.871055,48.222656,0,4,15391,45,59430
jobsets/jobset-taskset-174.csv,1,20292,6376,6440,20,0.074158,16.687500,0,4,5679,12,20089
jobsets/jobset-taskset-175.csv,1,98009,31102,31101,1,1.029992,66.699219,0,4,24753,0,91661
jobsets/jobset-taskset-176.csv,1,9987,3459,3579,35,0.041514,13.699219,0,4,2541,18,10108
jobsets/jobset-taskset-177.csv,1,15147,4667,4809,29,0.113677,13.761719,0,4,3825,42,14957
jobsets/jobset-taskset-178.csv,1,45035,12642,12794,35,0.383084,33.441406,0,4,10234,27,43783
jobsets/jobset-taskset-179.csv,1,4595,1677,1696,11,0.024143,13.722656,0,4,1222,4,4299
jobsets/jobset-taskset-18.csv,1,24004,5871,5870,1,0.073330,18.738281,0,4,5012,0,23146
jobsets/jobset-taskset-180.csv,1,5407,1736,1735,1,0.025341,13.527344,0,4,1140,0,4812
