file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures,#total jobs in POR
jobsets/jobset-taskset-0.csv,0,563,468,1606,210,0.005824,14.167969,0,4,0,342,0
jobsets/jobset-taskset-1.csv,0,6154,592,2025,210,0.060494,14.152344,0,4,1,345,8
jobsets/jobset-taskset-10.csv,0,309,496,1719,210,0.004390,14.156250,0,4,0,350,0
jobsets/jobset-taskset-100.csv,0,1351,573,1746,210,0.014664,14.171875,0,4,0,503,0
jobsets/jobset-taskset-101.csv,0,452,478,1481,210,0.005036,14.171875,0,4,0,352,0
jobsets/jobset-taskset-102.csv,0,4813,471,1534,210,0.037588,14.171875,0,4,0,345,0
jobsets/jobset-taskset-103.csv,0,661,512,1917,210,0.007016,14.179688,0,4,0,373,0
jobsets/jobset-taskset-104.csv,0,981,552,1975,210,0.008471,14.175781,0,4,0,326,0
jobsets/jobset-taskset-105.csv,0,4049,465,1603,210,0.032854,14.179688,0,4,0,339,0
jobsets/jobset-taskset-106.csv,0,6872,662,2229,210,0.101077,14.179688,0,4,0,598,0
jobsets/jobset-taskset-107.csv,0,505,549,1897,210,0.006210,14.191406,0,4,0,353,0
jobsets/jobset-taskset-108.csv,0,3081,512,1893,210,0.029559,14.179688,0,4,0,349,0
jobsets/jobset-taskset-109.csv,0,2603,568,2021,210,0.026426,14.187500,0,4,0,372,0
jobsets/jobset-taskset-11.csv,0,318,512,1930,210,0.005184,14.164062,0,4,0,386,0
jobsets/jobset-taskset-110.csv,0,7233,547,1965,210,0.055471,14.187500,0,4,0,316,0
jobsets/jobset-taskset-111.csv,0,1363,555,1884,210,0.012951,14.179688,0,4,0,335,0
jobsets/jobset-taskset-112.csv,0,3607,527,1847,210,0.025095,14.191406,0,4,0,273,0
jobsets/jobset-taskset-113.csv,0,2713,562,1922,210,0.022622,14.183594,0,4,0,348,0
jobsets/jobset-taskset-114.csv,0,2409,578,1926,210,0.024293,14.164062,0,4,0,382,0
jobsets/jobset-taskset-115.csv,0,2518,438,1420,210,0.014492,14.183594,0,4,0,226,0
jobsets/jobset-taskset-116.csv,0,151,360,1071,120,0.002140,14.183594,0,4,0,143,0
jobsets/jobset-taskset-117.csv,0,8815,548,1896,210,0.081108,14.179688,0,4,0,352,0
jobsets/jobset-taskset-118.csv,0,4014,423,1384,210,0.024307,14.187500,0,4,0,195,0
jobsets/jobset-taskset-119.csv,0,215,524,1822,210,0.003930,14.183594,0,4,0,323,0
jobsets/jobset-taskset-12.csv,0,434,582,2209,210,0.006731,14.183594,0,4,0,385,0
jobsets/jobset-taskset-120.csv,0,1627,707,2446,205,0.032799,14.179688,0,4,251,430,3098
jobsets/jobset-taskset-121.csv,0,153,362,1078,120,0.002104,14.187500,0,4,0,144,0
jobsets/jobset-taskset-122.csv,0,752,407,1329,210,0.005368,14.191406,0,4,0,205,0
jobsets/jobset-taskset-123.csv,0,293,490,1590,210,0.004025,14.191406,0,4,0,251,0
jobsets/jobset-taskset-124.csv,0,289,582,2199,210,0.005330,14.183594,0,4,0,375,0
jobsets/jobset-taskset-125.csv,0,661,512,1866,210,0.007262,14.183594,0,4,0,322,0
jobsets/jobset-taskset-126.csv,0,4883,650,2270,210,0.060902,14.191406,0,4,0,537,0
jobsets/jobset-taskset-127.csv,0,653,468,1606,210,0.006688,14.191406,0,4,0,342,0
jobsets/jobset-taskset-128.csv,0,569,617,2281,210,0.008452,14.187500,0,4,0,413,0
jobsets/jobset-taskset-129.csv,0,3147,495,1635,210,0.024717,14.191406,0,4,0,256,0
jobsets/jobset-taskset-13.csv,0,248,548,2001,210,0.004764,14.191406,0,4,0,352,0
jobsets/jobset-taskset-130.csv,0,619,606,2144,210,0.010442,14.183594,0,4,0,370,0
jobsets/jobset-taskset-131.csv,0,847,494,1632,210,0.008207,14.191406,0,4,0,368,0
jobsets/jobset-taskset-132.csv,0,13453,340,966,120,0.045612,14.164062,0,4,0,128,0
jobsets/jobset-taskset-133.csv,0,172,540,1856,210,0.004379,14.164062,0,4,0,337,0
jobsets/jobset-taskset-134.csv,0,2815,497,1635,210,0.016957,14.183594,0,4,0,261,0
jobsets/jobset-taskset-135.csv,0,31991,544,1892,210,0.354364,24.492188,0,4,0,348,0
jobsets/jobset-taskset-136.csv,0,592,509,1647,210,0.006561,14.187500,0,4,0,383,0
jobsets/jobset-taskset-137.csv,0,589,632,2379,210,0.011602,14.191406,0,4,0,385,0
jobsets/jobset-taskset-138.csv,0,533,386,1259,120,0.003770,14.183594,0,4,0,170,0
jobsets/jobset-taskset-139.csv,0,1711,737,2749,210,0.094512,14.183594,0,4,12,674,56
jobsets/jobset-taskset-14.csv,0,377,532,1775,210,0.005025,14.187500,0,4,0,301,0
jobsets/jobset-taskset-140.csv,0,6367,507,1510,210,0.054833,14.191406,0,4,0,381,0
jobsets/jobset-taskset-141.csv,0,372,375,1168,120,0.003048,14.191406,0,4,0,157,0
jobsets/jobset-taskset-142.csv,0,1166,512,1883,210,0.010072,14.183594,0,4,0,339,0
jobsets/jobset-taskset-143.csv,0,1433,477,1568,210,0.009195,14.164062,0,4,0,269,0
jobsets/jobset-taskset-144.csv,0,970,512,1866,210,0.008460,14.191406,0,4,0,322,0
jobsets/jobset-taskset-145.csv,0,7514,454,1487,210,0.058831,14.187500,0,4,0,328,0
jobsets/jobset-taskset-146.csv,0,7819,533,1581,210,0.074267,14.191406,0,4,0,428,0
jobsets/jobset-taskset-147.csv,0,5827,748,2083,196,0.061088,14.179688,0,4,439,283,3759
jobsets/jobset-taskset-148.csv,0,837,548,1661,210,0.009431,14.183594,0,4,0,478,0
jobsets/jobset-taskset-149.csv,0,6131,488,1701,210,0.044989,14.187500,0,4,0,332,0
jobsets/jobset-taskset-15.csv,0,5201,506,1504,210,0.049080,14.222656,0,4,0,380,0
jobsets/jobset-taskset-150.csv,0,44438,512,1870,210,0.610684,34.238281,0,4,0,326,0
jobsets/jobset-taskset-151.csv,0,174,447,1474,210,0.003176,14.183594,0,4,0,205,0
jobsets/jobset-taskset-152.csv,0,909,495,1528,210,0.008607,14.187500,0,4,0,369,0
jobsets/jobset-taskset-153.csv,0,2092,578,1926,210,0.022405,14.191406,0,4,0,382,0
jobsets/jobset-taskset-154.csv,0,701,512,1930,210,0.008154,14.187500,0,4,0,386,0
jobsets/jobset-taskset-155.csv,0,2420,469,1607,210,0.022626,14.195312,0,4,0,343,0
jobsets/jobset-taskset-156.csv,0,373,477,1526,210,0.003882,14.195312,0,4,0,262,0
jobsets/jobset-taskset-157.csv,0,1487,487,1625,210,0.013343,14.199219,0,4,0,361,0
jobsets/jobset-taskset-158.csv,0,242,574,1922,210,0.004605,14.199219,0,4,0,378,0
jobsets/jobset-taskset-159.csv,0,208,554,1982,210,0.004231,14.199219,0,4,0,323,0
jobsets/jobset-taskset-16.csv,0,739,387,1280,120,0.004639,14.199219,0,4,0,173,0
jobsets/jobset-taskset-160.csv,0,735,512,1763,210,0.006313,14.199219,0,4,0,289,0
jobsets/jobset-taskset-161.csv,0,595,569,1916,210,0.007258,14.203125,0,4,3,369,33
jobsets/jobset-taskset-162.csv,0,1796,508,1541,210,0.017103,14.203125,0,4,0,382,0
jobsets/jobset-taskset-163.csv,0,3176,647,2088,208,0.042257,14.203125,0,4,184,440,2097
jobsets/jobset-taskset-164.csv,0,1381,580,1928,210,0.014291,14.210938,0,4,0,384,0
jobsets/jobset-taskset-165.csv,0,595,327,924,120,0.002812,14.203125,0,4,0,122,0
jobsets/jobset-taskset-166.csv,0,16931,443,1446,210,0.135594,15.296875,0,4,0,317,0
jobsets/jobset-taskset-167.csv,0,442,555,1903,210,0.005929,14.207031,0,4,0,359,0
jobsets/jobset-taskset-168.csv,0,341,377,1175,120,0.002747,14.203125,0,4,0,158,0
jobsets/jobset-taskset-169.csv,0,580,553,2006,210,0.006745,14.214844,0,4,0,357,0
jobsets/jobset-taskset-17.csv,0,2621,582,2160,210,0.026079,14.214844,0,4,0,336,0
jobsets/jobset-taskset-170.csv,0,734,498,1530,210,0.008148,14.191406,0,4,1,370,22
jobsets/jobset-taskset-171.csv,0,5053,494,1497,210,0.036486,14.191406,0,4,0,368,0
jobsets/jobset-taskset-172.csv,0,1198,607,2145,210,0.012837,14.218750,0,4,0,371,0
jobsets/jobset-taskset-173.csv,0,2473,382,1217,120,0.013139,14.183594,0,4,0,164,0
jobsets/jobset-taskset-174.csv,0,613,387,1280,120,0.003955,14.191406,0,4,0,173,0
jobsets/jobset-taskset-175.csv,0,60,365,1098,120,0.001784,14.164062,0,4,0,147,0
jobsets/jobset-taskset-176.csv,0,556,582,2155,210,0.007093,14.214844,0,4,0,331,0
jobsets/jobset-taskset-177.csv,0,150,442,1441,210,0.002966,14.191406,0,4,0,282,0
jobsets/jobset-taskset-178.csv,0,4720,512,1885,210,0.046159,14.222656,0,4,0,341,0
jobsets/jobset-taskset-179.csv,0,122,442,1397,210,0.002836,14.222656,0,4,0,268,0
jobsets/jobset-taskset-18.csv,0,406,568,1916,210,0.005649,14.222656,0,4,0,372,0
jobsets/jobset-taskset-180.csv,0,201,579,1927,210,0.004609,14.222656,0,4,0,383,0
jobsets/jobset-taskset-181.csv,0,283,559,1825,210,0.004703,14.183594,0,4,0,356,0
jobsets/jobset-taskset-182.csv,0,898,381,1203,120,0.004817,14.183594,0,4,0,162,0
jobsets/jobset-taskset-183.csv,0,1861,730,2789,231,0.025191,14.187500,0,4,0,494,0
jobsets/jobset-taskset-184.csv,0,287,345,993,120,0.002221,14.199219,0,4,0,132,0
jobsets/jobset-taskset-185.csv,0,2179,591,2157,210,0.020689,14.187500,0,4,0,353,0
jobsets/jobset-taskset-186.csv,0,419,442,1390,210,0.003765,14.199219,0,4,0,261,0
jobsets/jobset-taskset-187.csv,0,527,332,944,120,0.002773,14.164062,0,4,0,125,0
jobsets/jobset-taskset-188.csv,0,1063,512,1930,210,0.011493,14.191406,0,4,0,386,0
jobsets/jobset-taskset-189.csv,0,8563,382,1217,120,0.042965,14.199219,0,4,0,164,0
jobsets/jobset-taskset-19.csv,0,3127,568,1916,210,0.030550,14.203125,0,4,0,372,0
jobsets/jobset-taskset-190.csv,0,5583,617,2377,210,0.061626,14.203125,0,4,0,378,0
jobsets/jobset-taskset-191.csv,0,11534,547,1964,210,0.084697,14.191406,0,4,0,315,0
jobsets/jobset-taskset-192.csv,0,298,372,1147,120,0.002870,14.191406,0,4,0,154,0
jobsets/jobset-taskset-193.csv,0,4089,580,2033,210,0.044049,14.199219,0,4,0,384,0
jobsets/jobset-taskset-194.csv,0,1477,567,2074,210,0.015237,14.199219,0,4,0,350,0
jobsets/jobset-taskset-195.csv,0,36206,528,1876,210,0.356127,28.800781,0,4,0,332,0
jobsets/jobset-taskset-196.csv,0,2977,563,2031,210,0.029197,14.210938,0,4,0,337,0
jobsets/jobset-taskset-197.csv,0,11197,632,1873,241,0.102733,14.195312,0,4,116,271,1855
jobsets/jobset-taskset-198.csv,0,2773,367,1105,120,0.011729,14.183594,0,4,0,148,0
jobsets/jobset-taskset-199.csv,0,4141,504,1737,210,0.035320,14.199219,0,4,0,368,0
jobsets/jobset-taskset-2.csv,0,1037,442,1441,210,0.008868,14.164062,0,4,0,312,0
jobsets/jobset-taskset-20.csv,0,2668,527,1847,210,0.018279,14.203125,0,4,0,273,0
jobsets/jobset-taskset-21.csv,0,401,442,1420,210,0.004355,14.191406,0,4,0,261,0
jobsets/jobset-taskset-22.csv,0,3077,711,2748,210,0.066679,14.222656,0,4,25,572,488
jobsets/jobset-taskset-23.csv,0,1213,512,1904,210,0.011978,14.222656,0,4,0,360,0
jobsets/jobset-taskset-24.csv,0,979,547,1739,210,0.011005,14.207031,0,4,0,471,0
jobsets/jobset-taskset-25.csv,0,639,482,1545,210,0.006823,14.179688,0,4,0,356,0
jobsets/jobset-taskset-26.csv,0,686,892,2944,231,0.015851,14.199219,0,4,124,748,754
jobsets/jobset-taskset-27.csv,0,658,487,1520,210,0.007050,14.222656,0,4,0,361,0
jobsets/jobset-taskset-28.csv,0,1021,370,1126,120,0.005128,14.183594,0,4,0,151,0
jobsets/jobset-taskset-29.csv,0,2057,498,1636,210,0.016157,14.191406,0,4,0,372,0
jobsets/jobset-taskset-3.csv,0,3691,477,1544,210,0.030988,14.179688,0,4,0,280,0
jobsets/jobset-taskset-30.csv,0,172,386,1259,120,0.002266,14.222656,0,4,0,170,0
jobsets/jobset-taskset-31.csv,0,832,576,2123,210,0.013003,14.214844,0,4,16,469,226
jobsets/jobset-taskset-32.csv,0,403,862,3313,231,0.012843,14.210938,0,4,158,624,976
jobsets/jobset-taskset-33.csv,0,1153,479,1512,210,0.010231,14.187500,0,4,0,353,0
jobsets/jobset-taskset-34.csv,0,601,512,1510,210,0.006287,14.191406,0,4,0,386,0
jobsets/jobset-taskset-35.csv,0,326,596,2091,210,0.005786,14.218750,0,4,0,357,0
jobsets/jobset-taskset-36.csv,0,661,382,1217,120,0.004181,14.164062,0,4,0,164,0
jobsets/jobset-taskset-37.csv,0,17701,477,1615,210,0.170338,15.449219,0,4,0,351,0
jobsets/jobset-taskset-38.csv,0,1477,493,1526,210,0.012861,14.191406,0,4,0,367,0
jobsets/jobset-taskset-39.csv,0,1101,512,1811,210,0.008227,14.183594,0,4,0,267,0
jobsets/jobset-taskset-4.csv,0,2191,547,1950,210,0.017374,14.183594,0,4,0,301,0
jobsets/jobset-taskset-40.csv,0,9327,580,2033,210,0.098449,14.199219,0,4,0,384,0
jobsets/jobset-taskset-41.csv,0,901,579,1904,210,0.010209,14.183594,0,4,0,380,0
jobsets/jobset-taskset-42.csv,0,1747,498,1531,210,0.016479,14.222656,0,4,0,372,0
jobsets/jobset-taskset-43.csv,0,846,624,2021,210,0.017403,14.207031,0,4,3,595,21
