Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 53, 5480, 53, 5480
0, 1, 10053, 11696, 53, 1696
0, 10, 100053, 101728, 53, 1728
0, 11, 110053, 110661, 53, 661
0, 12, 120053, 125410, 53, 5410
0, 13, 130053, 130587, 53, 587
0, 14, 140053, 140661, 53, 661
0, 15, 150053, 155410, 53, 5410
0, 16, 160053, 161728, 53, 1728
0, 17, 170053, 170587, 53, 587
0, 18, 180053, 185410, 53, 5410
0, 19, 190053, 190587, 53, 587
0, 2, 20053, 20731, 53, 731
0, 20, 200053, 201728, 53, 1728
0, 21, 210053, 213700, 53, 3700
0, 22, 220053, 220587, 53, 587
0, 23, 230053, 230587, 53, 587
0, 24, 240053, 245410, 53, 5410
0, 25, 250053, 253043, 53, 3043
0, 26, 260053, 260731, 53, 731
0, 27, 270053, 273700, 53, 3700
0, 28, 280053, 280779, 53, 779
0, 29, 290053, 290587, 53, 587
0, 3, 30053, 33700, 53, 3700
0, 30, 300053, 305480, 53, 5480
0, 31, 310053, 311696, 53, 1696
0, 32, 320053, 320779, 53, 779
0, 33, 330053, 333700, 53, 3700
0, 34, 340053, 340587, 53, 587
0, 35, 350053, 350731, 53, 731
0, 36, 360053, 365410, 53, 5410
0, 37, 370053, 370587, 53, 587
0, 38, 380053, 380661, 53, 661
0, 39, 390053, 393700, 53, 3700
0, 4, 40053, 40779, 53, 779
0, 40, 400053, 401728, 53, 1728
0, 41, 410053, 410661, 53, 661
0, 42, 420053, 425410, 53, 5410
0, 43, 430053, 430587, 53, 587
0, 44, 440053, 440731, 53, 731
0, 45, 450053, 455410, 53, 5410
0, 46, 460053, 461728, 53, 1728
0, 47, 470053, 470587, 53, 587
0, 48, 480053, 485410, 53, 5410
0, 49, 490053, 490587, 53, 587
0, 5, 50053, 50731, 53, 731
0, 50, 500053, 501728, 53, 1728
0, 51, 510053, 513700, 53, 3700
0, 52, 520053, 520779, 53, 779
0, 53, 530053, 530587, 53, 587
0, 54, 540053, 545410, 53, 5410
0, 55, 550053, 553043, 53, 3043
0, 56, 560053, 560779, 53, 779
0, 57, 570053, 573700, 53, 3700
0, 58, 580053, 580587, 53, 587
0, 59, 590053, 590587, 53, 587
0, 6, 60053, 65410, 53, 5410
0, 7, 70053, 70587, 53, 587
0, 8, 80053, 80731, 53, 731
0, 9, 90053, 93700, 53, 3700
1, 0, 2937, 10467, 2937, 10467
1, 1, 17937, 22023, 2937, 7023
1, 10, 152937, 158757, 2937, 8757
1, 11, 167937, 170644, 2937, 5644
1, 12, 182937, 188757, 2937, 8757
1, 13, 197937, 200644, 2937, 5644
1, 14, 212937, 217466, 2937, 7466
1, 15, 227937, 230644, 2937, 5644
1, 16, 242937, 248757, 2937, 8757
1, 17, 257937, 261192, 2937, 6192
1, 18, 272937, 277274, 2937, 7274
1, 19, 287937, 290644, 2937, 5644
1, 2, 32937, 37274, 2937, 7274
1, 20, 302937, 310467, 2937, 10467
1, 21, 317937, 321831, 2937, 6831
1, 22, 332937, 337274, 2937, 7274
1, 23, 347937, 350644, 2937, 5644
1, 24, 362937, 368757, 2937, 8757
1, 25, 377937, 380644, 2937, 5644
1, 26, 392937, 397274, 2937, 7274
1, 27, 407937, 413757, 2937, 8757
1, 28, 422937, 428757, 2937, 8757
1, 29, 437937, 440644, 2937, 5644
1, 3, 47937, 50644, 2937, 5644
1, 30, 452937, 458757, 2937, 8757
1, 31, 467937, 470644, 2937, 5644
1, 32, 482937, 488757, 2937, 8757
1, 33, 497937, 500644, 2937, 5644
1, 34, 512937, 517274, 2937, 7274
1, 35, 527937, 530644, 2937, 5644
1, 36, 542937, 548757, 2937, 8757
1, 37, 557937, 561192, 2937, 6192
1, 38, 572937, 577274, 2937, 7274
1, 39, 587937, 590644, 2937, 5644
1, 4, 62937, 68757, 2937, 8757
1, 5, 77937, 80644, 2937, 5644
1, 6, 92937, 97274, 2937, 7274
1, 7, 107937, 113757, 2937, 8757
1, 8, 122937, 128757, 2937, 8757
1, 9, 137937, 140644, 2937, 5644
2, 0, 2895, 13581, 2895, 13581
2, 1, 17895, 21953, 2895, 6953
2, 10, 152895, 158687, 2895, 8687
2, 11, 167895, 170574, 2895, 5574
2, 12, 182895, 188687, 2895, 8687
2, 13, 197895, 200574, 2895, 5574
2, 14, 212895, 217396, 2895, 7396
2, 15, 227895, 230574, 2895, 5574
2, 16, 242895, 248687, 2895, 8687
2, 17, 257895, 261122, 2895, 6122
2, 18, 272895, 277204, 2895, 7204
2, 19, 287895, 290574, 2895, 5574
2, 2, 32895, 37204, 2895, 7204
2, 20, 302895, 313581, 2895, 13581
2, 21, 317895, 321761, 2895, 6761
2, 22, 332895, 337204, 2895, 7204
2, 23, 347895, 350574, 2895, 5574
2, 24, 362895, 368687, 2895, 8687
2, 25, 377895, 380574, 2895, 5574
2, 26, 392895, 397204, 2895, 7204
2, 27, 407895, 413687, 2895, 8687
2, 28, 422895, 428687, 2895, 8687
2, 29, 437895, 440574, 2895, 5574
2, 3, 47895, 50574, 2895, 5574
2, 30, 452895, 458687, 2895, 8687
2, 31, 467895, 470574, 2895, 5574
2, 32, 482895, 488687, 2895, 8687
2, 33, 497895, 500574, 2895, 5574
2, 34, 512895, 517204, 2895, 7204
2, 35, 527895, 530574, 2895, 5574
2, 36, 542895, 548687, 2895, 8687
2, 37, 557895, 561122, 2895, 6122
2, 38, 572895, 577204, 2895, 7204
2, 39, 587895, 590574, 2895, 5574
2, 4, 62895, 68687, 2895, 8687
2, 5, 77895, 80574, 2895, 5574
2, 6, 92895, 97204, 2895, 7204
2, 7, 107895, 113687, 2895, 8687
2, 8, 122895, 128687, 2895, 8687
2, 9, 137895, 140574, 2895, 5574
3, 0, 1869, 11897, 1869, 11897
3, 1, 16869, 20243, 1869, 5243
3, 10, 151869, 160388, 1869, 10388
3, 11, 166869, 168864, 1869, 3864
3, 12, 181869, 188758, 1869, 8758
3, 13, 196869, 198864, 1869, 3864
3, 14, 211869, 215686, 1869, 5686
3, 15, 226869, 228864, 1869, 3864
3, 16, 241869, 248950, 1869, 8950
3, 17, 256869, 259412, 1869, 4412
3, 18, 271869, 275494, 1869, 5494
3, 19, 286869, 288864, 1869, 3864
3, 2, 31869, 35494, 1869, 5494
3, 20, 301869, 311897, 1869, 11897
3, 21, 316869, 320051, 1869, 5051
3, 22, 331869, 335494, 1869, 5494
3, 23, 346869, 348864, 1869, 3864
3, 24, 361869, 368950, 1869, 8950
3, 25, 376869, 378864, 1869, 3864
3, 26, 391869, 395494, 1869, 5494
3, 27, 406869, 413688, 1869, 8688
3, 28, 421869, 428758, 1869, 8758
3, 29, 436869, 438864, 1869, 3864
3, 3, 46869, 48864, 1869, 3864
3, 30, 451869, 460388, 1869, 10388
3, 31, 466869, 468864, 1869, 3864
3, 32, 481869, 488950, 1869, 8950
3, 33, 496869, 498864, 1869, 3864
3, 34, 511869, 515494, 1869, 5494
3, 35, 526869, 528864, 1869, 3864
3, 36, 541869, 548758, 1869, 8758
3, 37, 556869, 559412, 1869, 4412
3, 38, 571869, 575494, 1869, 5494
3, 39, 586869, 588864, 1869, 3864
3, 4, 61869, 68758, 1869, 8758
3, 5, 76869, 78864, 1869, 3864
3, 6, 91869, 95494, 1869, 5494
3, 7, 106869, 113688, 1869, 8688
3, 8, 121869, 128950, 1869, 8950
3, 9, 136869, 138864, 1869, 3864
4, 0, 6776, 19393, 6776, 19393
4, 1, 26776, 32293, 6776, 12293
4, 10, 206776, 212485, 6776, 12485
4, 11, 226776, 232293, 6776, 12293
4, 12, 246776, 256298, 6776, 16298
4, 13, 266776, 272293, 6776, 12293
4, 14, 286776, 292293, 6776, 12293
4, 15, 306776, 319393, 6776, 19393
4, 16, 326776, 332293, 6776, 12293
4, 17, 346776, 352293, 6776, 12293
4, 18, 366776, 376298, 6776, 16298
4, 19, 386776, 392293, 6776, 12293
4, 2, 46776, 52293, 6776, 12293
4, 20, 406776, 412744, 6776, 12744
4, 21, 426776, 436298, 6776, 16298
4, 22, 446776, 452293, 6776, 12293
4, 23, 466776, 472293, 6776, 12293
4, 24, 486776, 496298, 6776, 16298
4, 25, 506776, 512293, 6776, 12293
4, 26, 526776, 532293, 6776, 12293
4, 27, 546776, 556298, 6776, 16298
4, 28, 566776, 572293, 6776, 12293
4, 29, 586776, 592293, 6776, 12293
4, 3, 66776, 76298, 6776, 16298
4, 4, 86776, 92293, 6776, 12293
4, 5, 106776, 112744, 6776, 12744
4, 6, 126776, 136298, 6776, 16298
4, 7, 146776, 152293, 6776, 12293
4, 8, 166776, 172485, 6776, 12485
4, 9, 186776, 196298, 6776, 16298
5, 0, 686, 10875, 686, 10875
5, 1, 20686, 22142, 686, 2142
