file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures,#total jobs in POR
jobsets/jobset-taskset-0.csv,0,1891,582,2066,210,0.033182,14.113281,0,4,8,309,740
jobsets/jobset-taskset-1.csv,0,1896,609,2202,210,0.017288,14.113281,0,4,0,352,0
jobsets/jobset-taskset-10.csv,0,1896,359,1070,120,0.007758,14.117188,0,4,0,143,0
jobsets/jobset-taskset-100.csv,0,1896,594,2102,210,0.016529,14.117188,0,4,0,352,0
jobsets/jobset-taskset-101.csv,0,1887,271,562,79,0.385707,14.117188,0,4,208,49,16985
jobsets/jobset-taskset-102.csv,0,1896,554,1942,210,0.015146,14.117188,0,4,0,317,0
jobsets/jobset-taskset-103.csv,0,1891,441,980,125,0.419424,14.117188,0,4,320,97,19956
jobsets/jobset-taskset-104.csv,0,1896,554,1942,210,0.015372,14.117188,0,4,0,317,0
jobsets/jobset-taskset-105.csv,0,1891,552,1347,157,0.499304,14.117188,0,4,384,145,23842
jobsets/jobset-taskset-106.csv,0,1896,554,1942,210,0.014937,14.117188,0,4,0,317,0
jobsets/jobset-taskset-107.csv,0,1896,544,1882,210,0.024200,14.117188,0,4,4,278,408
jobsets/jobset-taskset-108.csv,0,1891,164,317,55,0.170996,14.117188,0,4,128,25,8138
jobsets/jobset-taskset-109.csv,0,1991,12,11,1,0.000063,14.117188,0,4,0,1,0
jobsets/jobset-taskset-11.csv,0,1887,273,561,79,0.386942,14.117188,0,4,208,49,16976
jobsets/jobset-taskset-110.csv,0,1887,754,1993,176,0.840555,14.117188,0,4,462,257,37130
jobsets/jobset-taskset-111.csv,0,1896,609,2252,210,0.018192,14.117188,0,4,0,352,0
jobsets/jobset-taskset-112.csv,0,1891,568,1784,210,0.125622,14.117188,0,4,55,260,4870
jobsets/jobset-taskset-113.csv,0,1887,31,30,1,0.002907,14.117188,0,4,18,1,150
jobsets/jobset-taskset-114.csv,0,1887,626,1859,179,0.701635,14.117188,0,4,384,225,30959
jobsets/jobset-taskset-115.csv,0,1996,543,1713,165,0.012614,14.117188,0,4,0,204,0
jobsets/jobset-taskset-116.csv,0,1987,1493,6308,441,0.548618,14.117188,0,4,28,1048,766
jobsets/jobset-taskset-117.csv,0,1887,614,2201,210,0.038202,14.117188,0,4,9,343,919
jobsets/jobset-taskset-118.csv,0,1987,1495,5958,441,0.411261,14.117188,0,4,16,1061,446
jobsets/jobset-taskset-119.csv,0,1991,12,11,1,0.000066,14.117188,0,4,0,1,0
jobsets/jobset-taskset-12.csv,0,1896,359,1070,120,0.007748,14.117188,0,4,0,143,0
jobsets/jobset-taskset-120.csv,0,1891,183,467,120,0.007594,14.117188,0,4,0,57,0
jobsets/jobset-taskset-121.csv,0,1887,581,2040,210,0.054173,14.117188,0,4,15,302,1532
jobsets/jobset-taskset-122.csv,0,1991,247,632,165,0.006602,14.117188,0,4,0,69,0
jobsets/jobset-taskset-123.csv,0,1887,576,1878,210,0.135374,14.121094,0,4,48,268,4904
jobsets/jobset-taskset-124.csv,0,1996,12,11,1,0.000062,14.121094,0,4,0,1,0
jobsets/jobset-taskset-125.csv,0,1891,576,1808,210,0.112840,14.121094,0,4,53,259,4423
jobsets/jobset-taskset-126.csv,0,1896,594,2152,210,0.016972,14.121094,0,4,0,352,0
jobsets/jobset-taskset-127.csv,0,1996,12,11,1,0.000065,14.121094,0,4,0,1,0
jobsets/jobset-taskset-128.csv,0,1991,76,130,55,0.000841,14.121094,0,4,0,13,0
jobsets/jobset-taskset-129.csv,0,1887,581,2078,210,0.026739,14.121094,0,4,4,314,408
jobsets/jobset-taskset-13.csv,0,1891,502,1245,149,0.473089,14.121094,0,4,354,129,21908
jobsets/jobset-taskset-130.csv,0,1887,614,2201,210,0.040853,14.125000,0,4,10,342,1021
jobsets/jobset-taskset-131.csv,0,1891,124,225,40,0.130525,14.128906,0,4,96,17,6122
jobsets/jobset-taskset-132.csv,0,1996,76,130,55,0.001006,14.125000,0,4,0,13,0
jobsets/jobset-taskset-133.csv,0,1887,616,2067,210,0.102192,14.128906,0,4,37,315,3709
jobsets/jobset-taskset-134.csv,0,1891,622,2132,210,0.087103,14.121094,0,4,37,315,3184
jobsets/jobset-taskset-135.csv,0,1887,183,467,120,0.005915,14.132812,0,4,0,57,0
jobsets/jobset-taskset-136.csv,0,1891,463,1107,134,0.425626,14.132812,0,4,328,113,20439
jobsets/jobset-taskset-137.csv,0,1891,615,2206,210,0.036228,14.125000,0,4,9,343,844
jobsets/jobset-taskset-138.csv,0,1891,212,404,60,0.213367,14.128906,0,4,161,33,10096
jobsets/jobset-taskset-139.csv,0,1896,594,2102,210,0.016318,14.128906,0,4,0,352,0
jobsets/jobset-taskset-14.csv,0,1996,247,632,165,0.004492,14.125000,0,4,0,69,0
jobsets/jobset-taskset-140.csv,0,1887,581,2066,210,0.035728,14.128906,0,4,8,309,817
jobsets/jobset-taskset-141.csv,0,1991,1725,6116,439,1.232564,14.121094,0,4,818,873,53403
jobsets/jobset-taskset-142.csv,0,1891,568,1733,210,0.137422,14.136719,0,4,60,252,5089
jobsets/jobset-taskset-143.csv,0,1891,273,561,79,0.273150,14.136719,0,4,208,48,13070
jobsets/jobset-taskset-144.csv,0,1887,31,30,1,0.002889,14.121094,0,4,18,1,153
jobsets/jobset-taskset-145.csv,0,1896,359,1070,120,0.007928,14.117188,0,4,0,143,0
jobsets/jobset-taskset-146.csv,0,1887,576,1923,210,0.083106,14.117188,0,4,28,290,2860
jobsets/jobset-taskset-147.csv,0,1896,20,19,10,0.000078,14.117188,0,4,0,2,0
jobsets/jobset-taskset-148.csv,0,1896,569,2042,210,0.015719,14.121094,0,4,0,317,0
jobsets/jobset-taskset-149.csv,0,1891,885,2822,233,0.552585,14.121094,0,4,416,441,25516
jobsets/jobset-taskset-15.csv,0,1887,575,2042,210,0.017822,14.121094,0,4,1,316,102
jobsets/jobset-taskset-150.csv,0,1887,619,2235,210,0.055663,14.117188,0,4,16,336,1634
jobsets/jobset-taskset-151.csv,0,1896,610,2202,210,0.024925,14.121094,0,4,3,349,309
jobsets/jobset-taskset-152.csv,0,1891,615,2170,210,0.051613,14.121094,0,4,16,336,1484
jobsets/jobset-taskset-153.csv,0,1896,183,467,120,0.003392,14.117188,0,4,0,57,0
jobsets/jobset-taskset-154.csv,0,1887,948,2883,230,0.907584,14.117188,0,4,504,409,40162
jobsets/jobset-taskset-155.csv,0,1887,578,1898,210,0.089219,14.121094,0,4,33,284,3300
jobsets/jobset-taskset-156.csv,0,1987,22,21,11,0.000079,14.121094,0,4,0,2,0
jobsets/jobset-taskset-157.csv,0,1896,619,2261,210,0.019559,14.117188,0,4,1,355,102
jobsets/jobset-taskset-158.csv,0,1896,555,1943,210,0.014669,14.132812,0,4,0,318,0
jobsets/jobset-taskset-159.csv,0,1896,359,1070,120,0.007639,14.128906,0,4,0,143,0
jobsets/jobset-taskset-16.csv,0,1891,613,1530,165,0.542187,14.121094,0,4,413,170,25543
jobsets/jobset-taskset-160.csv,0,1896,578,2013,210,0.058754,14.121094,0,4,21,295,1914
jobsets/jobset-taskset-161.csv,0,1896,359,1070,120,0.007598,14.117188,0,4,0,143,0
jobsets/jobset-taskset-162.csv,0,1987,991,3754,330,0.033328,14.121094,0,4,0,538,0
jobsets/jobset-taskset-163.csv,0,1891,572,1746,210,0.143320,14.121094,0,4,67,245,5729
jobsets/jobset-taskset-164.csv,0,1896,359,1070,120,0.007620,14.117188,0,4,0,143,0
jobsets/jobset-taskset-165.csv,0,1987,76,130,55,0.001288,14.117188,0,4,0,13,0
jobsets/jobset-taskset-166.csv,1,1887,782,781,1,0.009714,14.121094,0,4,498,0,1604
jobsets/jobset-taskset-167.csv,0,1891,617,2082,210,0.086737,14.128906,0,4,37,315,3184
jobsets/jobset-taskset-168.csv,0,1887,616,2067,210,0.101285,14.121094,0,4,37,315,3709
jobsets/jobset-taskset-169.csv,0,1891,309,691,92,0.305901,14.136719,0,4,230,63,14478
jobsets/jobset-taskset-17.csv,0,1896,581,2012,210,0.047542,14.117188,0,4,14,304,1354
jobsets/jobset-taskset-170.csv,0,1987,22,21,11,0.000082,14.121094,0,4,0,2,0
jobsets/jobset-taskset-171.csv,0,1891,574,1519,166,0.508554,14.117188,0,4,384,169,23816
jobsets/jobset-taskset-172.csv,0,1987,76,130,55,0.000847,14.117188,0,4,0,13,0
jobsets/jobset-taskset-173.csv,0,1891,617,2067,210,0.087253,14.136719,0,4,37,315,3184
jobsets/jobset-taskset-174.csv,0,1887,550,1347,157,0.706580,14.121094,0,4,384,145,31041
jobsets/jobset-taskset-175.csv,0,1896,359,1070,120,0.007773,14.125000,0,4,0,143,0
jobsets/jobset-taskset-176.csv,0,1891,20,19,1,0.002768,14.121094,0,4,12,0,134
jobsets/jobset-taskset-177.csv,0,1896,359,1070,120,0.007972,14.128906,0,4,0,143,0
jobsets/jobset-taskset-178.csv,0,1896,554,1942,210,0.014995,14.128906,0,4,0,317,0
jobsets/jobset-taskset-179.csv,0,1896,622,2301,210,0.025475,14.125000,0,4,3,353,306
jobsets/jobset-taskset-18.csv,0,1887,632,1765,170,0.723885,14.117188,0,4,401,209,32214
jobsets/jobset-taskset-180.csv,0,1887,576,1938,210,0.077778,14.128906,0,4,26,292,2656
jobsets/jobset-taskset-181.csv,0,1887,577,1966,210,0.053632,14.121094,0,4,15,303,1532
jobsets/jobset-taskset-182.csv,0,1891,618,2307,210,0.020749,14.121094,0,4,1,351,102
jobsets/jobset-taskset-183.csv,0,1987,76,130,55,0.000858,14.132812,0,4,0,13,0
jobsets/jobset-taskset-184.csv,0,1891,322,916,120,0.006518,14.128906,0,4,0,121,0
jobsets/jobset-taskset-185.csv,0,1891,183,467,120,0.007762,14.121094,0,4,0,57,0
jobsets/jobset-taskset-186.csv,0,1887,32,31,1,0.002893,14.117188,0,4,19,1,153
jobsets/jobset-taskset-187.csv,0,1887,576,1908,210,0.080060,14.117188,0,4,27,291,2758
jobsets/jobset-taskset-188.csv,0,1887,183,467,120,0.007971,14.117188,0,4,0,57,0
jobsets/jobset-taskset-189.csv,0,1887,297,638,88,0.413364,14.121094,0,4,224,57,18289
jobsets/jobset-taskset-19.csv,0,1887,616,2067,210,0.100448,14.117188,0,4,37,315,3709
jobsets/jobset-taskset-190.csv,0,1987,76,130,55,0.001314,14.121094,0,4,0,13,0
jobsets/jobset-taskset-191.csv,0,1887,614,2170,210,0.055268,14.121094,0,4,16,336,1634
jobsets/jobset-taskset-192.csv,0,1991,532,1665,165,0.012130,14.117188,0,4,0,198,0
jobsets/jobset-taskset-193.csv,0,1891,612,2232,210,0.017421,14.128906,0,4,0,352,0
jobsets/jobset-taskset-194.csv,0,1891,622,2132,210,0.088020,14.132812,0,4,37,315,3184
jobsets/jobset-taskset-195.csv,0,1996,76,130,55,0.000798,14.136719,0,4,0,13,0
jobsets/jobset-taskset-196.csv,0,1891,452,1032,129,0.426678,14.121094,0,4,326,105,20327
jobsets/jobset-taskset-197.csv,0,1891,443,988,125,0.427647,14.121094,0,4,320,99,19942
jobsets/jobset-taskset-198.csv,0,1887,183,467,120,0.007887,14.121094,0,4,0,57,0
jobsets/jobset-taskset-199.csv,0,1891,615,2180,210,0.048478,14.117188,0,4,15,337,1382
jobsets/jobset-taskset-2.csv,0,1891,613,2227,210,0.020389,14.121094,0,4,1,351,102
jobsets/jobset-taskset-20.csv,0,1896,183,467,120,0.003365,14.128906,0,4,0,57,0
jobsets/jobset-taskset-21.csv,0,1887,616,2067,210,0.101556,14.117188,0,4,37,315,3709
jobsets/jobset-taskset-22.csv,0,1891,894,2437,201,0.674645,14.121094,0,4,530,329,32275
jobsets/jobset-taskset-23.csv,0,1891,183,467,120,0.005697,14.128906,0,4,0,57,0
jobsets/jobset-taskset-24.csv,0,1891,183,467,120,0.007664,14.125000,0,4,0,57,0
jobsets/jobset-taskset-25.csv,0,1896,555,1943,210,0.015508,14.125000,0,4,0,318,0
jobsets/jobset-taskset-26.csv,0,1887,576,1990,210,0.053613,14.121094,0,4,15,302,1532
jobsets/jobset-taskset-27.csv,0,1887,64,108,45,0.001186,14.117188,0,4,0,12,0
jobsets/jobset-taskset-28.csv,0,1891,579,1877,210,0.084854,14.117188,0,4,37,280,3168
jobsets/jobset-taskset-29.csv,0,1891,550,1836,210,0.047141,14.136719,0,4,15,268,1382
jobsets/jobset-taskset-3.csv,0,1896,359,1070,120,0.007766,14.117188,0,4,0,143,0
jobsets/jobset-taskset-30.csv,0,1891,64,108,45,0.001181,14.128906,0,4,0,12,0
jobsets/jobset-taskset-31.csv,0,1896,594,2102,210,0.016444,14.121094,0,4,0,352,0
jobsets/jobset-taskset-32.csv,0,1887,796,2568,233,0.465627,14.121094,0,4,213,402,19947
jobsets/jobset-taskset-33.csv,0,1896,359,1070,120,0.007816,14.121094,0,4,0,143,0
jobsets/jobset-taskset-34.csv,0,1896,602,2076,210,0.023503,14.121094,0,4,3,353,306
jobsets/jobset-taskset-35.csv,0,1891,345,709,95,0.332923,14.136719,0,4,257,65,16008
jobsets/jobset-taskset-36.csv,0,1891,436,977,125,0.416294,14.128906,0,4,320,97,19943
jobsets/jobset-taskset-37.csv,0,1891,583,1898,210,0.096606,14.128906,0,4,37,281,3184
jobsets/jobset-taskset-38.csv,0,1891,617,2082,210,0.088126,14.128906,0,4,37,315,3184
jobsets/jobset-taskset-39.csv,0,1887,581,1877,210,0.103176,14.121094,0,4,38,280,3811
jobsets/jobset-taskset-4.csv,1,1891,820,819,1,0.010009,14.136719,0,4,517,0,1589
jobsets/jobset-taskset-40.csv,0,1896,571,2038,210,0.017760,14.117188,0,4,1,317,102
jobsets/jobset-taskset-41.csv,0,1896,359,1070,120,0.007676,14.125000,0,4,0,143,0
jobsets/jobset-taskset-42.csv,0,1896,359,1070,120,0.007724,14.132812,0,4,0,143,0
jobsets/jobset-taskset-43.csv,0,1891,183,467,120,0.003342,14.128906,0,4,0,57,0
jobsets/jobset-taskset-44.csv,0,1887,183,467,120,0.005706,14.117188,0,4,0,57,0
jobsets/jobset-taskset-45.csv,0,1887,518,1438,210,0.184596,14.136719,0,4,76,203,7417
jobsets/jobset-taskset-46.csv,0,1891,273,562,79,0.279167,14.125000,0,4,208,49,13074
jobsets/jobset-taskset-47.csv,0,1896,569,2042,210,0.015902,14.121094,0,4,0,317,0
jobsets/jobset-taskset-48.csv,0,1896,594,2102,210,0.016341,14.117188,0,4,0,352,0
jobsets/jobset-taskset-49.csv,0,1887,361,850,112,0.484464,14.121094,0,4,264,81,21518
jobsets/jobset-taskset-5.csv,0,1891,577,1467,166,0.509423,14.117188,0,4,392,161,24342
jobsets/jobset-taskset-50.csv,0,1891,242,486,72,0.238488,14.128906,0,4,184,41,11608
jobsets/jobset-taskset-51.csv,1,1887,820,819,1,0.009786,14.117188,0,4,517,0,1585
jobsets/jobset-taskset-52.csv,0,1896,359,1070,120,0.007754,14.117188,0,4,0,143,0
jobsets/jobset-taskset-53.csv,0,1896,569,2042,210,0.016145,14.125000,0,4,0,317,0
jobsets/jobset-taskset-54.csv,0,1887,183,467,120,0.003329,14.117188,0,4,0,57,0
jobsets/jobset-taskset-55.csv,0,1987,12,11,1,0.000069,14.121094,0,4,0,1,0
jobsets/jobset-taskset-56.csv,0,1891,575,1861,210,0.108687,14.121094,0,4,49,266,4186
jobsets/jobset-taskset-57.csv,0,1896,359,1070,120,0.007692,14.117188,0,4,0,143,0
jobsets/jobset-taskset-58.csv,0,1991,247,632,165,0.006001,14.117188,0,4,0,69,0
jobsets/jobset-taskset-59.csv,0,1896,555,1943,210,0.015428,14.117188,0,4,0,318,0
jobsets/jobset-taskset-6.csv,0,1887,586,1942,210,0.100410,14.136719,0,4,37,281,3707
jobsets/jobset-taskset-60.csv,0,1987,12,11,1,0.000065,14.136719,0,4,0,1,0
jobsets/jobset-taskset-61.csv,0,1887,619,2256,210,0.038447,14.136719,0,4,9,343,919
jobsets/jobset-taskset-62.csv,0,1987,22,21,11,0.000082,14.132812,0,4,0,2,0
jobsets/jobset-taskset-63.csv,0,1887,344,709,95,0.462965,14.121094,0,4,257,65,20808
jobsets/jobset-taskset-64.csv,0,1887,567,1758,210,0.159824,14.121094,0,4,60,255,6131
jobsets/jobset-taskset-65.csv,0,1891,321,766,97,0.307506,14.117188,0,4,232,73,14587
jobsets/jobset-taskset-66.csv,0,1887,614,2206,210,0.039335,14.117188,0,4,9,343,919
jobsets/jobset-taskset-67.csv,0,1987,22,21,11,0.000080,14.128906,0,4,0,2,0
jobsets/jobset-taskset-68.csv,0,1987,76,130,55,0.000834,14.121094,0,4,0,13,0
jobsets/jobset-taskset-69.csv,0,1891,615,2170,210,0.051298,14.125000,0,4,16,336,1484
jobsets/jobset-taskset-7.csv,0,1896,554,1942,210,0.014868,14.136719,0,4,0,317,0
jobsets/jobset-taskset-70.csv,0,1896,570,2042,210,0.025543,14.117188,0,4,4,313,408
jobsets/jobset-taskset-71.csv,0,1987,983,3823,330,0.031198,14.117188,0,4,0,529,0
jobsets/jobset-taskset-72.csv,0,1896,554,1942,210,0.015042,14.136719,0,4,0,317,0
jobsets/jobset-taskset-73.csv,0,1891,577,1929,210,0.065458,14.125000,0,4,23,295,2124
jobsets/jobset-taskset-74.csv,0,1887,504,1236,149,0.628802,14.121094,0,4,352,129,28580
jobsets/jobset-taskset-75.csv,0,1896,554,1942,210,0.015023,14.132812,0,4,0,317,0
jobsets/jobset-taskset-76.csv,0,1887,387,974,124,0.503440,14.136719,0,4,276,97,22545
jobsets/jobset-taskset-77.csv,0,1896,573,2011,210,0.048858,14.128906,0,4,16,302,1484
jobsets/jobset-taskset-78.csv,0,1896,555,1943,210,0.014696,14.121094,0,4,0,318,0
jobsets/jobset-taskset-79.csv,0,1896,359,1070,120,0.007762,14.121094,0,4,0,143,0
jobsets/jobset-taskset-8.csv,0,1887,613,2227,210,0.024618,14.117188,0,4,3,349,306
jobsets/jobset-taskset-80.csv,0,1887,616,2067,210,0.100630,14.136719,0,4,37,315,3709
jobsets/jobset-taskset-81.csv,0,1896,623,2336,210,0.018455,14.121094,0,4,0,356,0
jobsets/jobset-taskset-82.csv,0,1891,519,1398,210,0.160613,14.117188,0,4,83,196,6786
jobsets/jobset-taskset-83.csv,0,1887,520,1236,149,0.667417,14.117188,0,4,368,129,29776
jobsets/jobset-taskset-84.csv,0,1887,852,2665,226,0.798057,14.128906,0,4,449,377,35871
jobsets/jobset-taskset-85.csv,0,1887,472,1109,137,0.602981,14.136719,0,4,337,113,27226
jobsets/jobset-taskset-86.csv,0,1996,247,632,165,0.004364,14.121094,0,4,0,69,0
jobsets/jobset-taskset-87.csv,0,1887,315,707,94,0.423830,14.117188,0,4,232,65,18931
jobsets/jobset-taskset-88.csv,0,1887,621,2132,210,0.101129,14.121094,0,4,37,315,3709
jobsets/jobset-taskset-89.csv,0,1887,575,2042,210,0.021807,14.117188,0,4,2,315,204
jobsets/jobset-taskset-9.csv,0,1896,64,108,45,0.000688,14.128906,0,4,0,12,0
jobsets/jobset-taskset-90.csv,0,1991,1793,7293,456,0.539558,14.136719,0,4,189,1347,5100
jobsets/jobset-taskset-91.csv,0,1891,620,2220,210,0.052312,14.117188,0,4,16,336,1484
jobsets/jobset-taskset-92.csv,0,1891,582,2003,210,0.061809,14.132812,0,4,23,294,2050
jobsets/jobset-taskset-93.csv,0,1887,626,1859,179,0.686297,14.117188,0,4,384,225,30945
jobsets/jobset-taskset-94.csv,0,1887,603,1457,160,0.729764,14.121094,0,4,416,160,33562
jobsets/jobset-taskset-95.csv,0,1987,76,130,55,0.000849,14.121094,0,4,0,13,0
jobsets/jobset-taskset-96.csv,0,1891,615,2164,210,0.059063,14.125000,0,4,21,331,1920
jobsets/jobset-taskset-97.csv,0,1891,342,706,95,0.328405,14.125000,0,4,256,65,16006
jobsets/jobset-taskset-98.csv,0,1887,617,2312,210,0.018171,14.136719,0,4,0,352,0
